fincode,invdate,percent_aum,schemecode
1117933,2026-05-31,0.16,453
1130533,2026-05-31,0.16,453
1130566,2026-05-31,0.16,453
1123676,2026-05-31,0.15,453
1123909,2026-05-31,0.14,453
1127191,2026-05-31,0.14,453
1088965,2026-05-31,0.13,453
1087993,2026-05-31,0.13,453
1125387,2026-05-31,0.10,453
1127335,2026-05-31,0.10,453
1114906,2026-05-31,0.10,453
1062773,2026-05-31,0.10,453
1125287,2026-05-31,0.10,453
1128007,2026-05-31,0.10,453
1128335,2026-05-31,0.10,453
1128300,2026-05-31,0.10,453
1126905,2026-05-31,0.10,453
1108237,2026-05-31,0.10,453
1124967,2026-05-31,0.10,453
1098828,2026-05-31,0.09,453
1128151,2026-05-31,0.07,453
1122631,2026-05-31,0.06,453
1123895,2026-05-31,0.06,453
1120766,2026-05-31,0.05,453
1127739,2026-05-31,0.04,453
1121879,2026-05-31,0.04,453
1108754,2026-05-31,0.04,453
1114077,2026-05-31,0.04,453
1121464,2026-05-31,0.04,453
1122782,2026-05-31,0.04,453
1118653,2026-05-31,0.03,453
1086357,2026-05-31,0.02,453
1124515,2026-05-31,0.02,453
1117477,2026-05-31,0.02,453
1119190,2026-05-31,0.02,453
1121865,2026-05-31,0.01,453
1121327,2026-05-31,0.01,453
1123163,2026-05-31,0.01,453
1085726,2026-05-31,0.00,453
1120510,2026-05-31,0.00,453
1102407,2026-05-31,0.00,453
1125076,2026-05-31,0.20,453
1130065,2026-05-31,0.48,453
1130063,2026-05-31,0.46,453
1130064,2026-05-31,0.31,453
1125264,2026-05-31,0.30,453
1125263,2026-05-31,0.21,453
1125262,2026-05-31,0.04,453
1129185,2026-05-31,6.63,453
1130514,2026-05-31,6.19,453
1122173,2026-05-31,2.40,453
1127510,2026-05-31,2.09,453
1124637,2026-05-31,0.71,453
1108251,2026-05-31,0.66,453
1115629,2026-05-31,0.61,453
1133562,2026-05-31,0.46,453
1129254,2026-05-31,0.40,453
1131872,2026-05-31,0.37,453
1132037,2026-05-31,0.30,453
1125392,2026-05-31,0.26,453
1129913,2026-05-31,0.26,453
1133563,2026-05-31,0.23,453
1131531,2026-05-31,0.20,453
1129912,2026-05-31,0.16,453
1125267,2026-05-31,0.11,453
1028206,2026-05-31,0.10,453
1122033,2026-05-31,0.07,453
1116706,2026-05-31,0.05,453
1062366,2026-05-31,0.04,453
1090137,2026-05-31,0.03,453
1108491,2026-05-31,0.02,453
1102054,2026-05-31,0.01,453
1125059,2026-05-31,0.01,453
1119309,2026-05-31,0.01,453
1040497,2026-05-31,0.00,453
1108780,2026-05-31,0.00,453
1132492,2026-05-31,0.00,453
1108207,2026-05-31,0.00,453
1086821,2026-05-31,0.00,453
1096644,2026-05-31,0.00,453
1112604,2026-05-31,0.00,453
1074711,2026-05-31,0.00,453
1133306,2026-05-31,1.06,453
1132287,2026-05-31,0.58,453
1133164,2026-05-31,0.39,453
1133135,2026-05-31,0.19,453
1133438,2026-05-31,0.10,453
1128383,2026-05-31,0.13,453
1128497,2026-05-31,0.11,453
1110307,2026-05-31,0.06,453
1128384,2026-05-31,0.05,453
1128382,2026-05-31,0.05,453
1128380,2026-05-31,0.04,453
1128381,2026-05-31,0.02,453
1128494,2026-05-31,0.02,453
1112180,2026-05-31,0.02,453
1112165,2026-05-31,0.02,453
1112166,2026-05-31,0.02,453
1112167,2026-05-31,0.02,453
1113586,2026-05-31,0.02,453
1125792,2026-05-31,0.23,3461
207979,2026-05-31,0.02,3461
1121563,2026-05-31,4.17,40450
1131848,2026-05-31,3.17,40450
1121832,2026-05-31,2.64,40450
1122631,2026-05-31,2.19,40450
1122369,2026-05-31,2.12,40450
1128295,2026-05-31,2.05,40450
1120766,2026-05-31,1.79,40450
1116550,2026-05-31,1.73,40450
1115449,2026-05-31,1.73,40450
1130544,2026-05-31,1.67,40450
1124895,2026-05-31,1.51,40450
1118393,2026-05-31,1.50,40450
1115085,2026-05-31,1.38,40450
1125359,2026-05-31,1.38,40450
1133122,2026-05-31,1.37,40450
1130412,2026-05-31,1.37,40450
1126732,2026-05-31,1.27,40450
1129274,2026-05-31,1.26,40450
1128938,2026-05-31,1.25,40450
1130677,2026-05-31,1.22,40450
1125153,2026-05-31,1.15,40450
1120583,2026-05-31,1.15,40450
1131557,2026-05-31,1.15,40450
1124503,2026-05-31,1.15,40450
1127240,2026-05-31,1.12,40450
1129003,2026-05-31,1.07,40450
1127587,2026-05-31,1.04,40450
1114558,2026-05-31,1.03,40450
1132588,2026-05-31,1.01,40450
1127744,2026-05-31,1.00,40450
1129445,2026-05-31,1.00,40450
1124854,2026-05-31,0.94,40450
1117765,2026-05-31,0.92,40450
1122799,2026-05-31,0.92,40450
1124030,2026-05-31,0.87,40450
1117182,2026-05-31,0.81,40450
1130756,2026-05-31,0.78,40450
1118923,2026-05-31,0.74,40450
1131598,2026-05-31,0.72,40450
1131047,2026-05-31,0.67,40450
1122398,2026-05-31,0.60,40450
1124921,2026-05-31,0.57,40450
1129640,2026-05-31,0.56,40450
1120668,2026-05-31,0.55,40450
1115057,2026-05-31,0.54,40450
1132860,2026-05-31,0.50,40450
1131207,2026-05-31,0.47,40450
1121610,2026-05-31,0.46,40450
1126969,2026-05-31,0.46,40450
1122297,2026-05-31,0.46,40450
1133281,2026-05-31,0.45,40450
1130566,2026-05-31,0.45,40450
1128988,2026-05-31,0.45,40450
1121277,2026-05-31,0.35,40450
1117058,2026-05-31,0.35,40450
1130088,2026-05-31,0.34,40450
1133105,2026-05-31,0.31,40450
1133437,2026-05-31,0.25,40450
1117474,2026-05-31,0.23,40450
1073224,2026-05-31,0.23,40450
1128248,2026-05-31,0.23,40450
1131293,2026-05-31,0.23,40450
1130533,2026-05-31,0.23,40450
1127745,2026-05-31,0.21,40450
1124191,2026-05-31,0.21,40450
1100687,2026-05-31,0.20,40450
1068686,2026-05-31,0.16,40450
1116938,2026-05-31,0.12,40450
1058409,2026-05-31,0.12,40450
1118853,2026-05-31,0.05,40450
1126262,2026-05-31,1.39,40450
1123085,2026-05-31,0.76,40450
1130063,2026-05-31,2.91,40450
1125264,2026-05-31,2.67,40450
1130065,2026-05-31,2.63,40450
1130064,2026-05-31,1.71,40450
1127510,2026-05-31,4.25,40450
1129185,2026-05-31,0.44,40450
1133478,2026-05-31,1.20,40450
1134012,2026-05-31,0.24,40450
1121673,2026-05-31,0.11,40450
1115862,2026-05-31,0.00,40450
1133135,2026-05-31,2.40,40450
1133164,2026-05-31,1.53,40450
1130048,2026-05-31,1.02,40450
1133349,2026-05-31,0.90,40450
1133900,2026-05-31,0.87,40450
1132654,2026-05-31,0.66,40450
1130664,2026-05-31,0.57,40450
1133449,2026-05-31,0.57,40450
1130416,2026-05-31,0.45,40450
1133138,2026-05-31,0.22,40450
1133450,2026-05-31,0.22,40450
1133401,2026-05-31,0.11,40450
1133092,2026-05-31,1.38,40450
1064310,2026-05-31,0.55,2628
1063270,2026-05-31,0.52,2628
1063438,2026-05-31,0.47,2628
1037450,2026-05-31,0.36,2628
1064412,2026-05-31,0.27,2628
1102840,2026-05-31,0.17,2628
1064309,2026-05-31,0.12,2628
1108266,2026-05-31,0.12,2628
1064413,2026-05-31,0.05,2628
1060512,2026-05-31,0.05,2628
1055075,2026-05-31,0.05,2628
1102849,2026-05-31,0.03,2628
1062662,2026-05-31,0.02,2628
1108174,2026-05-31,0.02,2628
1096685,2026-05-31,0.01,2628
1104616,2026-05-31,0.00,2628
1133100,2026-05-31,3.44,2628
1132245,2026-05-31,3.34,2628
1132971,2026-05-31,2.22,2628
1132807,2026-05-31,2.22,2628
1132067,2026-05-31,2.02,2628
1133101,2026-05-31,2.00,2628
1132558,2026-05-31,1.78,2628
1132949,2026-05-31,1.78,2628
1132288,2026-05-31,1.67,2628
1131865,2026-05-31,1.58,2628
1132179,2026-05-31,1.56,2628
1133138,2026-05-31,1.44,2628
1132242,2026-05-31,1.34,2628
1132534,2026-05-31,1.34,2628
1132287,2026-05-31,1.23,2628
1130406,2026-05-31,1.15,2628
1131588,2026-05-31,1.13,2628
1132186,2026-05-31,1.12,2628
1132293,2026-05-31,1.12,2628
1132465,2026-05-31,1.12,2628
1132463,2026-05-31,1.11,2628
1132672,2026-05-31,1.11,2628
1133089,2026-05-31,1.11,2628
1133584,2026-05-31,1.11,2628
1133135,2026-05-31,1.00,2628
1130467,2026-05-31,0.92,2628
1132070,2026-05-31,0.90,2628
1132187,2026-05-31,0.90,2628
1133452,2026-05-31,0.89,2628
1132671,2026-05-31,0.89,2628
1132911,2026-05-31,0.89,2628
1132972,2026-05-31,0.89,2628
1132888,2026-05-31,0.89,2628
1132738,2026-05-31,0.79,2628
1132066,2026-05-31,0.78,2628
1132148,2026-05-31,0.78,2628
1132768,2026-05-31,0.78,2628
1130985,2026-05-31,0.68,2628
1132069,2026-05-31,0.67,2628
1132099,2026-05-31,0.67,2628
1133256,2026-05-31,0.67,2628
1132466,2026-05-31,0.56,2628
1132054,2026-05-31,0.45,2628
1132059,2026-05-31,0.45,2628
1132062,2026-05-31,0.45,2628
1132057,2026-05-31,0.45,2628
1132173,2026-05-31,0.45,2628
1132854,2026-05-31,0.44,2628
1133164,2026-05-31,0.44,2628
1133449,2026-05-31,0.44,2628
1130048,2026-05-31,0.41,2628
1133103,2026-05-31,0.33,2628
1133349,2026-05-31,0.23,2628
1131076,2026-05-31,0.23,2628
1132158,2026-05-31,0.22,2628
1132468,2026-05-31,0.22,2628
1133306,2026-05-31,0.22,2628
1133451,2026-05-31,0.22,2628
1133130,2026-05-31,0.12,2628
1133600,2026-05-31,0.12,2628
1132433,2026-05-31,0.11,2628
1132809,2026-05-31,0.11,2628
1131397,2026-05-31,0.03,2628
1131655,2026-05-31,1.13,2628
1132150,2026-05-31,1.11,2628
1132151,2026-05-31,1.11,2628
1133227,2026-05-31,1.11,2628
1133111,2026-05-31,1.10,2628
1133783,2026-05-31,1.10,2628
1132223,2026-05-31,1.00,2628
1131077,2026-05-31,0.90,2628
1132575,2026-05-31,0.89,2628
1132514,2026-05-31,0.89,2628
1133959,2026-05-31,0.89,2628
1132832,2026-05-31,0.89,2628
1132261,2026-05-31,0.89,2628
1132205,2026-05-31,0.89,2628
1132824,2026-05-31,0.89,2628
1133957,2026-05-31,0.89,2628
1132973,2026-05-31,0.88,2628
1133228,2026-05-31,0.88,2628
1132132,2026-05-31,0.79,2628
1134249,2026-05-31,0.69,2628
1132176,2026-05-31,0.67,2628
1134247,2026-05-31,0.46,2628
1133733,2026-05-31,0.46,2628
1134250,2026-05-31,0.45,2628
1131374,2026-05-31,0.45,2628
1132600,2026-05-31,0.44,2628
1132984,2026-05-31,0.44,2628
1133251,2026-05-31,0.44,2628
1133230,2026-05-31,0.44,2628
1133746,2026-05-31,0.44,2628
1132757,2026-05-31,0.33,2628
1131100,2026-05-31,0.23,2628
1132580,2026-05-31,0.22,2628
1133774,2026-05-31,0.22,2628
1133958,2026-05-31,0.11,2628
1132952,2026-05-31,3.48,2628
1132852,2026-05-31,2.32,2628
1133212,2026-05-31,2.09,2628
1133355,2026-05-31,1.20,2628
1133382,2026-05-31,0.93,2628
1131357,2026-05-31,0.69,2628
1129007,2026-05-31,0.23,2628
1130514,2026-05-31,1.93,1682
1127510,2026-05-31,1.15,1682
1094993,2026-05-31,0.97,1682
1129571,2026-05-31,0.93,1682
1123705,2026-05-31,0.88,1682
1132771,2026-05-31,0.84,1682
1129851,2026-05-31,0.79,1682
1129822,2026-05-31,0.78,1682
1122173,2026-05-31,0.74,1682
1130388,2026-05-31,0.69,1682
1134204,2026-05-31,0.66,1682
1129852,2026-05-31,0.65,1682
1132648,2026-05-31,0.62,1682
1126566,2026-05-31,0.59,1682
1130397,2026-05-31,0.58,1682
1130032,2026-05-31,0.55,1682
1126565,2026-05-31,0.51,1682
1127041,2026-05-31,0.50,1682
1130377,2026-05-31,0.46,1682
1100612,2026-05-31,0.44,1682
1108251,2026-05-31,0.41,1682
1131908,2026-05-31,0.36,1682
1129850,2026-05-31,0.34,1682
1131327,2026-05-31,0.28,1682
1130017,2026-05-31,0.26,1682
1126785,2026-05-31,0.21,1682
1132649,2026-05-31,0.17,1682
1129849,2026-05-31,0.17,1682
1130395,2026-05-31,0.12,1682
1126937,2026-05-31,0.08,1682
1130393,2026-05-31,0.07,1682
1075229,2026-05-31,0.02,1682
1072631,2026-05-31,0.02,1682
1131585,2026-05-31,0.02,1682
1119403,2026-05-31,0.02,1682
1099773,2026-05-31,0.01,1682
1130398,2026-05-31,0.01,1682
1098868,2026-05-31,0.00,1682
1058735,2026-05-31,0.00,1682
1126009,2026-05-31,4.19,1682
1127225,2026-05-31,3.51,1682
1128619,2026-05-31,2.76,1682
1132077,2026-05-31,2.07,1682
1124503,2026-05-31,1.92,1682
1134438,2026-05-31,1.41,1682
1123676,2026-05-31,1.33,1682
1125287,2026-05-31,1.26,1682
1124854,2026-05-31,1.22,1682
1126233,2026-05-31,1.18,1682
1126232,2026-05-31,1.18,1682
1126629,2026-05-31,1.17,1682
1128945,2026-05-31,1.06,1682
1120583,2026-05-31,1.06,1682
1134237,2026-05-31,1.06,1682
1133873,2026-05-31,1.05,1682
1129004,2026-05-31,1.05,1682
1120611,2026-05-31,0.94,1682
1115953,2026-05-31,0.94,1682
1127202,2026-05-31,0.94,1682
1128025,2026-05-31,0.93,1682
1120175,2026-05-31,0.83,1682
1132198,2026-05-31,0.82,1682
1133105,2026-05-31,0.81,1682
1124878,2026-05-31,0.78,1682
1124683,2026-05-31,0.77,1682
1124030,2026-05-31,0.75,1682
1134385,2026-05-31,0.71,1682
1122631,2026-05-31,0.70,1682
1127240,2026-05-31,0.70,1682
1120618,2026-05-31,0.70,1682
1127744,2026-05-31,0.70,1682
1120789,2026-05-31,0.66,1682
1123956,2026-05-31,0.63,1682
1129328,2026-05-31,0.62,1682
1127036,2026-05-31,0.61,1682
1134499,2026-05-31,0.59,1682
1121190,2026-05-31,0.59,1682
1127220,2026-05-31,0.59,1682
1124426,2026-05-31,0.58,1682
1128444,2026-05-31,0.58,1682
1130334,2026-05-31,0.58,1682
1113332,2026-05-31,0.55,1682
1134456,2026-05-31,0.52,1682
1133515,2026-05-31,0.47,1682
1128855,2026-05-31,0.47,1682
1119978,2026-05-31,0.47,1682
1125387,2026-05-31,0.47,1682
1126391,2026-05-31,0.47,1682
1121931,2026-05-31,0.47,1682
1128333,2026-05-31,0.46,1682
1131171,2026-05-31,0.46,1682
1133160,2026-05-31,0.42,1682
1120679,2026-05-31,0.40,1682
1073224,2026-05-31,0.38,1682
1112719,2026-05-31,0.35,1682
1115449,2026-05-31,0.35,1682
1124149,2026-05-31,0.35,1682
1128057,2026-05-31,0.35,1682
1127735,2026-05-31,0.35,1682
1133017,2026-05-31,0.35,1682
1128331,2026-05-31,0.35,1682
1112995,2026-05-31,0.33,1682
1122847,2026-05-31,0.32,1682
1087122,2026-05-31,0.31,1682
1120390,2026-05-31,0.31,1682
1119324,2026-05-31,0.31,1682
1122846,2026-05-31,0.29,1682
1128151,2026-05-31,0.29,1682
1130785,2026-05-31,0.29,1682
1109289,2026-05-31,0.28,1682
1130544,2026-05-31,0.28,1682
1121568,2026-05-31,0.28,1682
1106070,2026-05-31,0.27,1682
1119235,2026-05-31,0.26,1682
1121563,2026-05-31,0.25,1682
1134500,2026-05-31,0.24,1682
1121378,2026-05-31,0.24,1682
1119977,2026-05-31,0.24,1682
1114906,2026-05-31,0.23,1682
1130345,2026-05-31,0.23,1682
1130585,2026-05-31,0.23,1682
1127745,2026-05-31,0.23,1682
1133437,2026-05-31,0.23,1682
1132501,2026-05-31,0.23,1682
1128203,2026-05-31,0.23,1682
1131325,2026-05-31,0.23,1682
1127805,2026-05-31,0.23,1682
1124911,2026-05-31,0.23,1682
1129150,2026-05-31,0.19,1682
1129016,2026-05-31,0.19,1682
1122197,2026-05-31,0.18,1682
1130301,2026-05-31,0.17,1682
1121569,2026-05-31,0.16,1682
1123424,2026-05-31,0.16,1682
1085228,2026-05-31,0.16,1682
1132610,2026-05-31,0.16,1682
1129151,2026-05-31,0.16,1682
1124472,2026-05-31,0.14,1682
1120742,2026-05-31,0.14,1682
1127739,2026-05-31,0.14,1682
1130533,2026-05-31,0.14,1682
1120770,2026-05-31,0.12,1682
1125390,2026-05-31,0.12,1682
1122966,2026-05-31,0.12,1682
1131324,2026-05-31,0.12,1682
1127488,2026-05-31,0.11,1682
1117211,2026-05-31,0.11,1682
1121377,2026-05-31,0.09,1682
1107358,2026-05-31,0.09,1682
1077935,2026-05-31,0.07,1682
1121839,2026-05-31,0.07,1682
1129421,2026-05-31,0.07,1682
1129422,2026-05-31,0.07,1682
1129424,2026-05-31,0.07,1682
1129423,2026-05-31,0.07,1682
1132860,2026-05-31,0.07,1682
1064710,2026-05-31,0.06,1682
1123430,2026-05-31,0.05,1682
1123098,2026-05-31,0.05,1682
1077819,2026-05-31,0.02,1682
1088015,2026-05-31,0.01,1682
1130300,2026-05-31,1.11,1682
1116575,2026-05-31,0.26,1682
1130065,2026-05-31,2.79,1682
1130063,2026-05-31,2.44,1682
1124385,2026-05-31,0.62,1682
1124415,2026-05-31,0.60,1682
1125264,2026-05-31,0.41,1682
1125263,2026-05-31,0.29,1682
1124414,2026-05-31,0.25,1682
1123337,2026-05-31,0.19,1682
1125262,2026-05-31,0.06,1682
1124413,2026-05-31,0.00,1682
1133103,2026-05-31,0.89,1682
1133195,2026-05-31,0.89,1682
1132807,2026-05-31,0.67,1682
1132434,2026-05-31,0.45,1682
1132617,2026-05-31,0.45,1682
1132468,2026-05-31,0.45,1682
1132495,2026-05-31,0.33,1682
1132466,2026-05-31,0.22,1682
1132672,2026-05-31,0.22,1682
1094993,2026-05-31,6.36,1114
1100612,2026-05-31,4.37,1114
1108780,2026-05-31,1.50,1114
1107466,2026-05-31,0.47,1114
1061145,2026-05-31,0.11,1114
1115536,2026-05-31,0.07,1114
1055075,2026-05-31,0.05,1114
1062534,2026-05-31,0.04,1114
1055078,2026-05-31,0.04,1114
1102089,2026-05-31,0.03,1114
1075759,2026-05-31,0.03,1114
1075912,2026-05-31,0.02,1114
1107140,2026-05-31,0.02,1114
1065686,2026-05-31,0.02,1114
1094692,2026-05-31,0.02,1114
1096108,2026-05-31,0.02,1114
1095006,2026-05-31,0.02,1114
1096110,2026-05-31,0.02,1114
1117669,2026-05-31,0.02,1114
1111040,2026-05-31,0.02,1114
1065736,2026-05-31,0.02,1114
1056022,2026-05-31,0.01,1114
1113116,2026-05-31,0.01,1114
1073267,2026-05-31,0.01,1114
1117359,2026-05-31,0.01,1114
1131290,2026-05-31,0.01,1114
1131291,2026-05-31,0.01,1114
1120742,2026-05-31,3.11,1114
1120583,2026-05-31,2.47,1114
1123069,2026-05-31,2.33,1114
1126009,2026-05-31,2.31,1114
1128714,2026-05-31,2.07,1114
1122407,2026-05-31,1.98,1114
1124416,2026-05-31,1.97,1114
1117211,2026-05-31,1.90,1114
1108754,2026-05-31,1.84,1114
1115118,2026-05-31,1.73,1114
1124426,2026-05-31,1.34,1114
1114736,2026-05-31,1.26,1114
1129680,2026-05-31,1.23,1114
1117623,2026-05-31,1.23,1114
1130585,2026-05-31,1.23,1114
1130546,2026-05-31,1.23,1114
1132052,2026-05-31,1.21,1114
1120390,2026-05-31,1.11,1114
1127234,2026-05-31,0.99,1114
1133314,2026-05-31,0.98,1114
1129150,2026-05-31,0.97,1114
1129681,2026-05-31,0.97,1114
1129328,2026-05-31,0.97,1114
1120510,2026-05-31,0.94,1114
1117726,2026-05-31,0.86,1114
1126629,2026-05-31,0.86,1114
1118393,2026-05-31,0.79,1114
1127267,2026-05-31,0.74,1114
1127623,2026-05-31,0.74,1114
1126786,2026-05-31,0.74,1114
1126149,2026-05-31,0.74,1114
1127672,2026-05-31,0.74,1114
1129148,2026-05-31,0.74,1114
1128869,2026-05-31,0.73,1114
1133160,2026-05-31,0.71,1114
1133122,2026-05-31,0.66,1114
1119977,2026-05-31,0.64,1114
1084371,2026-05-31,0.64,1114
1087148,2026-05-31,0.63,1114
1121573,2026-05-31,0.62,1114
1128938,2026-05-31,0.61,1114
1085734,2026-05-31,0.51,1114
1121957,2026-05-31,0.50,1114
1126938,2026-05-31,0.49,1114
1124514,2026-05-31,0.49,1114
1122592,2026-05-31,0.49,1114
1119324,2026-05-31,0.49,1114
1120987,2026-05-31,0.49,1114
1123726,2026-05-31,0.49,1114
1134338,2026-05-31,0.49,1114
1125390,2026-05-31,0.49,1114
1115449,2026-05-31,0.49,1114
1126402,2026-05-31,0.49,1114
1127240,2026-05-31,0.49,1114
1128263,2026-05-31,0.49,1114
1109289,2026-05-31,0.49,1114
1129319,2026-05-31,0.49,1114
1130422,2026-05-31,0.49,1114
1129651,2026-05-31,0.48,1114
1123118,2026-05-31,0.44,1114
1131283,2026-05-31,0.44,1114
1131598,2026-05-31,0.38,1114
1117839,2026-05-31,0.37,1114
1065798,2026-05-31,0.37,1114
1121569,2026-05-31,0.37,1114
1124556,2026-05-31,0.37,1114
1120828,2026-05-31,0.37,1114
1120770,2026-05-31,0.37,1114
1133219,2026-05-31,0.37,1114
1061238,2026-05-31,0.30,1114
1123748,2026-05-31,0.25,1114
1116549,2026-05-31,0.25,1114
1120756,2026-05-31,0.25,1114
1117398,2026-05-31,0.25,1114
1134340,2026-05-31,0.25,1114
1124027,2026-05-31,0.25,1114
1070696,2026-05-31,0.25,1114
1131293,2026-05-31,0.24,1114
1128007,2026-05-31,0.24,1114
1129426,2026-05-31,0.24,1114
1127524,2026-05-31,0.22,1114
1123035,2026-05-31,0.17,1114
1121327,2026-05-31,0.17,1114
1120689,2026-05-31,0.17,1114
1124503,2026-05-31,0.16,1114
1064711,2026-05-31,0.15,1114
1123189,2026-05-31,0.15,1114
1061167,2026-05-31,0.15,1114
1120498,2026-05-31,0.13,1114
1125079,2026-05-31,0.12,1114
1120893,2026-05-31,0.12,1114
1116303,2026-05-31,0.12,1114
1120064,2026-05-31,0.12,1114
1058409,2026-05-31,0.12,1114
1065988,2026-05-31,0.12,1114
1119355,2026-05-31,0.12,1114
1121249,2026-05-31,0.12,1114
1127220,2026-05-31,0.12,1114
1125287,2026-05-31,0.12,1114
1126885,2026-05-31,0.12,1114
1127994,2026-05-31,0.12,1114
1132904,2026-05-31,0.12,1114
1111204,2026-05-31,0.12,1114
1127724,2026-05-31,0.12,1114
1128713,2026-05-31,0.12,1114
1128462,2026-05-31,0.12,1114
1128331,2026-05-31,0.12,1114
1131207,2026-05-31,0.12,1114
1119601,2026-05-31,0.10,1114
1121839,2026-05-31,0.10,1114
1088008,2026-05-31,0.05,1114
1129427,2026-05-31,0.05,1114
1058631,2026-05-31,0.04,1114
1119193,2026-05-31,0.00,1114
1118076,2026-05-31,0.00,1114
1119419,2026-05-31,0.00,1114
1128711,2026-05-31,3.21,1114
1130300,2026-05-31,1.56,1114
1128710,2026-05-31,1.53,1114
1130064,2026-05-31,1.71,1114
1130065,2026-05-31,0.73,1114
1124857,2026-05-31,0.50,1114
1125899,2026-05-31,0.36,1114
1119433,2026-05-31,0.32,1114
1130599,2026-05-31,0.18,1114
1125262,2026-05-31,0.16,1114
1132555,2026-05-31,2.22,1114
1133099,2026-05-31,1.51,1114
1132097,2026-05-31,0.35,1114
1132744,2026-05-31,0.23,1114
1124229,2026-05-31,3.09,468
1131293,2026-05-31,2.01,468
1129015,2026-05-31,1.77,468
1128879,2026-05-31,1.66,468
1124663,2026-05-31,1.63,468
1124941,2026-05-31,1.53,468
1128714,2026-05-31,1.51,468
1130589,2026-05-31,1.45,468
1125161,2026-05-31,1.37,468
1124661,2026-05-31,1.27,468
1119091,2026-05-31,1.22,468
1127240,2026-05-31,1.22,468
1126232,2026-05-31,1.20,468
1125147,2026-05-31,1.19,468
1133122,2026-05-31,1.03,468
1127279,2026-05-31,1.01,468
1127524,2026-05-31,0.99,468
1127099,2026-05-31,0.99,468
1119054,2026-05-31,0.94,468
1126009,2026-05-31,0.89,468
1132762,2026-05-31,0.82,468
1131557,2026-05-31,0.81,468
1128945,2026-05-31,0.77,468
1127100,2026-05-31,0.77,468
1125236,2026-05-31,0.76,468
1117991,2026-05-31,0.76,468
1132865,2026-05-31,0.76,468
1130088,2026-05-31,0.76,468
1132167,2026-05-31,0.76,468
1132866,2026-05-31,0.75,468
1130422,2026-05-31,0.75,468
1128619,2026-05-31,0.69,468
1124519,2026-05-31,0.65,468
1127438,2026-05-31,0.64,468
1120845,2026-05-31,0.64,468
1127101,2026-05-31,0.64,468
1130301,2026-05-31,0.62,468
1130300,2026-05-31,0.57,468
1123522,2026-05-31,0.51,468
1125546,2026-05-31,0.51,468
1123723,2026-05-31,0.51,468
1127623,2026-05-31,0.51,468
1120756,2026-05-31,0.51,468
1130705,2026-05-31,0.51,468
1123910,2026-05-31,0.51,468
1077819,2026-05-31,0.44,468
1128710,2026-05-31,0.39,468
1077624,2026-05-31,0.39,468
1121293,2026-05-31,0.38,468
1115449,2026-05-31,0.38,468
1133010,2026-05-31,0.38,468
1127806,2026-05-31,0.38,468
1126534,2026-05-31,0.33,468
1131598,2026-05-31,0.26,468
1121087,2026-05-31,0.25,468
1126493,2026-05-31,0.25,468
1121249,2026-05-31,0.25,468
1125644,2026-05-31,0.25,468
1111972,2026-05-31,0.25,468
1125079,2026-05-31,0.23,468
1077892,2026-05-31,0.21,468
1123150,2026-05-31,0.20,468
1112645,2026-05-31,0.18,468
1121291,2026-05-31,0.17,468
1124797,2026-05-31,0.13,468
1120786,2026-05-31,0.13,468
1122197,2026-05-31,0.13,468
1125547,2026-05-31,0.13,468
1128869,2026-05-31,0.13,468
1128938,2026-05-31,0.13,468
1128711,2026-05-31,0.12,468
1085228,2026-05-31,0.10,468
1108455,2026-05-31,0.09,468
1121569,2026-05-31,0.08,468
1117883,2026-05-31,0.05,468
1122631,2026-05-31,0.01,468
1111449,2026-05-31,0.77,468
1123928,2026-05-31,0.64,468
1108780,2026-05-31,0.52,468
1064414,2026-05-31,0.31,468
1083617,2026-05-31,0.26,468
1086213,2026-05-31,0.26,468
1061526,2026-05-31,0.26,468
1111221,2026-05-31,0.26,468
1081327,2026-05-31,0.23,468
1107371,2026-05-31,0.15,468
1085414,2026-05-31,0.13,468
1063685,2026-05-31,0.08,468
1083477,2026-05-31,0.05,468
1081143,2026-05-31,0.05,468
1077531,2026-05-31,0.05,468
1077629,2026-05-31,0.05,468
1119291,2026-05-31,0.05,468
1096644,2026-05-31,0.05,468
1075704,2026-05-31,0.03,468
1062420,2026-05-31,0.03,468
1129267,2026-05-31,0.03,468
1104625,2026-05-31,0.03,468
1131356,2026-05-31,0.03,468
1133406,2026-05-31,3.79,468
1133163,2026-05-31,3.67,468
1130048,2026-05-31,3.62,468
1133543,2026-05-31,3.36,468
1130416,2026-05-31,2.74,468
1130913,2026-05-31,2.46,468
1131199,2026-05-31,1.72,468
1133861,2026-05-31,1.26,468
1133862,2026-05-31,1.25,468
1132809,2026-05-31,1.21,468
1133544,2026-05-31,1.20,468
1131546,2026-05-31,0.98,468
1133545,2026-05-31,0.98,468
1130549,2026-05-31,0.74,468
1133452,2026-05-31,0.60,468
1132744,2026-05-31,0.48,468
1133302,2026-05-31,0.48,468
1133546,2026-05-31,0.48,468
1131876,2026-05-31,0.37,468
1132462,2026-05-31,0.24,468
1132203,2026-05-31,0.24,468
1132992,2026-05-31,0.24,468
1133099,2026-05-31,0.24,468
1131022,2026-05-31,0.12,468
1132199,2026-05-31,0.12,468
1132057,2026-05-31,0.07,468
1131162,2026-05-31,2.95,468
1131094,2026-05-31,1.00,468
1132916,2026-05-31,0.96,468
1130273,2026-05-31,0.75,468
1132917,2026-05-31,0.48,468
1131608,2026-05-31,0.37,468
1131046,2026-05-31,0.12,468
